dept_name,state,lat,lng
Armstrong County Sheriff's Department,TX,34.937162,-101.4339148
Seneca Police Department,MO,36.8414565,-94.61105739999999
Carroll County Sheriff's Department,NH,43.8128209,-71.25060669999999
Burleson County Constable's Office - Precinct 2,TX,30.4860002,-96.5460394
"Mississippi Department of Wildlife, Fisheries and Parks",MS,32.339798,-90.14927019999999
Oxford Police Department,AL,33.6142714,-85.8349648
Benton Police Department,KY,36.85727809999999,-88.350315
Beaver County District Attorney's Office,PA,40.6948647,-80.3085361
Blackford County Sheriff's Office,IN,40.4505989,-85.27726419999999
Hearne Police Department,TX,30.87995939999999,-96.5972494
Torrington Police Department,CT,41.8121505,-73.120496
Gulf County Sheriff's Office,FL,29.8143735,-85.289953
Shelby County Sheriff's Office,AL,33.1846098,-86.6261672
Barton County Sheriff's Office,KS,38.3613844,-98.7651482
Graysville Police Department,AL,33.6206611,-86.97138439999999
Hobbs Police Department,NM,32.7031728,-103.1359215
Lubbock County Sheriff's Department,TX,33.5851714,-101.8447351
Deerwood Police Department,MN,46.4750312,-93.8997835
O'Neill Police Department,NE,42.454819,-98.6480886
Waynesville Police Department,MO,37.8286516,-92.2007227
Cardwell Police Department,MO,36.0483329,-90.29319749999999
Osceola County Sheriff's Department,MI,43.92572790000001,-85.35496499999999
Fayette County Sheriff's Department,IL,39.0669568,-89.0179332
Tuolumne County Sheriff's Office,CA,37.9842176,-120.3859214
Rockdale Police Department,TX,30.6555227,-97.0024062
Shelby Police Department,OH,40.88144519999999,-82.6618424
Gallatin County Sheriff's Department,KY,38.7295069,-84.87763919999999
Lexington Police Department,TN,35.6509029,-88.3933796
Hinds County Sheriff's Office,MS,32.2968784,-90.182788
Burton Police Department,MI,42.9654924,-83.63193319999999
Victoria Police Department,VA,36.9948743,-78.22722
Parrish Police Department,AL,33.7495767,-87.27235309999999
Gladwin Police Department,MI,43.9802237,-84.49220230000002
Elizabethton Police Department,TN,36.3472174,-82.21514580000002
Gardena Police Department,CA,33.8835375,-118.3074421
Chesterfield County Police Department,VA,37.3764746,-77.5078229
Church Point Police Department,LA,30.405922,-92.21724979999999
Irwin Borough Police Department,PA,40.331454,-79.7114859
Morgan City Police Department,LA,29.6945418,-91.18807000000001
Kingsville Police Department,TX,27.5166059,-97.8458808
Mandeville Police Department,LA,30.3736782,-90.07701019999999
Arizona Department of Public Safety,AZ,33.4737865,-112.1049427
Alexander County Sheriff's Office,NC,35.9087041,-81.179906
Torrance Police Department,CA,33.8398625,-118.3423282
Hermiston Police Department,OR,45.8384949,-119.290806
Herington Police Department,KS,38.6646325,-96.9432746
Bowman County Sheriff's Department,ND,46.1832325,-103.3965875
Moultrie Police Department,GA,31.1782793,-83.7906136
Northumberland Police Department,NH,44.5996,-71.51028459999999
Archbald Borough Police Department,PA,41.497982,-75.539603
New Franklin Police Department,MO,39.0172514,-92.73740749999999
Rochester Police Department,MN,44.0121221,-92.4801989
Middlesex County Sheriff's Office,MA,42.467206,-71.2874209
Waukesha Police Department,WI,43.02954,-88.241906
Arvada Police Department,CO,39.8032817,-105.087651
Rowan County Sheriff's Department,KY,38.177068,-83.46435509999999
Richland County Sheriff's Department,MT,47.9200496,-104.8017491
Outagamie County Sheriff's Office,WI,44.2592744,-88.41009989999999
Walton County Sheriff's Office,GA,33.7708613,-83.7199136
Ottawa Police Department,KS,38.615768,-95.2686366
Newport Beach Police Department,CA,33.6232192,-117.8803276
Champaign County Sheriff's Department,IL,40.1130286,-88.2057749
Sansom Park Police Department,TX,32.8114098,-97.40632629999999
Miller Police Department,SD,44.51685759999999,-98.9897527
Escalon Police Department,CA,37.7886317,-120.9959715
Metro Nashville Police Department,TN,36.1524513,-86.7694382
Texas Parks and Wildlife Department - Law Enforcement Division,TX,25.9819513,-97.482564
Upton County Sheriff's Department,TX,31.22737669999999,-101.9379904
"South Dakota Department of Game, Fish and Parks",SD,44.36528939999999,-100.3458005
Downey Police Department,ID,42.42852970000001,-112.1244073
Stuart Police Department,NE,42.6006534,-99.14120539999999
Newport Police Department,ME,44.8370741,-69.28528589999999
Hamilton Police Department,AL,34.1423235,-87.98864379999999
Atascosa County Constable's Office - Precinct 1,TX,28.9804496,-98.4788162
Harwich Police Department,MA,41.6806831,-70.0817926
Tolleson Police Department,AZ,33.452499,-112.2403716
Brinkley Police Department,AR,34.8878687,-91.19415690000001
Passaic Township Police Department,NJ,40.861202,-74.123809
Hazen Police Department,AR,34.7809346,-91.5818329
Hialeah Police Department,FL,25.873257,-80.266851
Roscoe Police Department,TX,32.445952,-100.5387183
Stantonsburg Police Department,NC,35.6062746,-77.8229784
Alabama Department of Conservation and Natural Resources - Marine Police Division,AL,32.3785132,-86.29922739999999
Osceola Police Department,AR,35.6971231,-89.9714665
Berryville Police Department,AR,36.3648439,-93.56523609999999
Clay City Police Department,IN,39.276334,-87.1133311
Lexington Police Department,MA,42.4430372,-71.2289641
Bloomfield Police Department,CT,41.8287299,-72.7337086
Fremont Police Department,CA,37.552717,-121.9690671
San Mateo Police Department,CA,37.5423723,-122.2916797
Garfield County Sheriff's Office,WA,46.5185629,-117.5276611
Seat Pleasant Police Department,MD,38.893526,-76.90395
Twin City Police Department,GA,32.5828589,-82.1557593
Palo Alto Police Department,CA,37.44420789999999,-122.1595798
Monterey Police Department,CA,36.5966926,-121.8977104
Wiggins Police Department,MS,30.856442,-89.13757299999999
Troy Police Department,MI,42.5639484,-83.1555051
Jacksonville Sheriff's Office,FL,30.3252714,-81.6517205
Luzerne Township Police Department,PA,39.9693658,-79.896249
Berkeley Police Department,CA,37.87018399999999,-122.273261
Ashland County Sheriff's Department,WI,46.9794969,-90.48248919999999
Lawrence County Sheriff's Office,OH,38.6232686,-82.5185837
Malone City Marshal's Office,TX,32.5378327,-94.3702438
Mansfield Police Department,MO,37.1067189,-92.5807231
Luverne Police Department,AL,31.7128501,-86.2634765
Vernonia Police Department,OR,45.8584532,-123.1967912
Creswell Police Department,OR,43.9176404,-123.0201787
Cochran Police Department,GA,32.3874475,-83.35451979999999
Crestwood Police Department,MO,38.558769,-90.3860555
Clay County Sheriff's Department,AR,36.3492244,-90.37483540000001
Farmerville Police Department,LA,32.7725352,-92.4040129
Drew Police Department,MS,33.8102746,-90.5290132
Parma Heights Police Department,OH,41.3935396,-81.7591757
New Castle County Police Department,DE,39.7095194,-75.5669746
Fallsburg Police Department,NY,41.707771,-74.6293223
New York State Office of Court Administration,NY,40.7051719,-74.0122435
Rowley Police Department,MA,42.707358,-70.91623799999999
Seabrook Police Department,NH,42.8841736,-70.8603409
Norton Police Department,OH,41.0292217,-81.63817949999999
Carver County Sheriff's Department,MN,44.7871834,-93.5928649
Forest Acres Police Department,SC,34.0195574,-80.9667803
Natchitoches Police Department,LA,31.7583944,-93.0913449
Canton Police Department,NC,35.5328838,-82.8373558
Polk County Sheriff's Office,GA,34.0132398,-85.14793639999999
Arkansas Game and Fish Commission,AR,34.7592254,-92.3871001
Madison County Sheriff's Office,GA,34.0990245,-83.2077645
Chickasaw Police Department,AL,30.76483,-88.07426509999999
Madawaska Police Department,ME,47.3552654,-68.32100129999999
LaGrange Police Department,IN,41.641717,-85.4166467
Nevada Division of Investigation and Narcotics,NV,40.9588895,-117.746252
Cranford Police Department,NJ,40.6575048,-74.3017228
Bell Acres Borough Police Department,PA,40.5897965,-80.1692771
Doddsville Police Department,MS,33.7255671,-90.55055709999999
Alorton Police Department,IL,38.5814276,-90.11908880000001
Florham Park Police Department,NJ,40.784076,-74.39797999999999
Tooele County Sheriff's Office,UT,40.4930592,-112.3329746
Randolph Police Department,MA,42.16135999999999,-71.0428794
Cherokee County Sheriff's Office,GA,34.1950979,-84.4921464
Mason County Sheriff's Department,WV,38.7553693,-81.9971108
Keota Police Department,IA,41.3639585,-91.9493557
Lincoln Police Department,MO,38.3908555,-93.3346497
Cass County Sheriff's Department,IL,39.9398601,-90.26200419999999
Covington Police Department,GA,33.5951501,-83.85722439999999
Deerfield Police Department,MA,42.5445588,-72.6056435
Arnold Police Department,MO,38.422656,-90.3758388
Normandy Police Department,MO,38.706254,-90.304395
Stanley Police Department,VA,38.5754001,-78.5025089
Howard County Sheriff's Office,IA,43.3819496,-92.38136209999999
Fairfax County Police Department,VA,38.8534249,-77.3735026
Minneapolis Police Department,KS,39.1219448,-97.7067028
Sequatchie County Sheriff's Office,TN,35.381423,-85.391128
Fulton County Marshal's Department,GA,33.7503675,-84.3912916
Richland Township Police Department,MI,42.363081,-85.45818589999999
Leland Police Department,MS,33.4053949,-90.89760070000001
Lafourche Parish Sheriff's Department,LA,29.7979466,-90.81857769999999
East Grand Forks Police Department,MN,47.9311295,-97.0225523
Sherman County Sheriff's Department,OR,45.4122013,-120.753042
Iberville Parish Sheriff's Department,LA,30.2871612,-91.23655219999999
San Clemente Police Department,CA,33.4279155,-117.608925
Hudson Falls Police Department,NY,43.3033866,-73.58485189999999
Shelburn Police Department,IN,39.1783743,-87.39363019999999
Clarendon County Sheriff's Department,SC,33.6946047,-80.2251079
Walnut Grove Police Department,MS,32.5917462,-89.45954010000001
Olmsted Township Police Department,OH,41.3837512,-81.9221903
Mississippi Department of Public Safety - Bureau of Narcotics,MS,32.1956035,-90.2494873
Presque Isle County Sheriff's Department,MI,45.421851,-83.8164393
Stevenson Police Department,AL,34.8684926,-85.83731709999999
Montana Department of Justice - Division of Criminal Investigation,MT,46.5894839,-112.0003171
Hoquiam Police Department,WA,46.9759493,-123.8803672
St. Mary Parish Sheriff's Office,LA,29.7912548,-91.4994794
Signal Hill Police Department,CA,33.80686040000001,-118.1724496
Perry County Sheriff's Department,IN,37.961204,-86.75047599999999
New York State Office of Attorney General - Criminal Division,NY,40.6855161,-73.9756273
Ravenna Police Department,OH,41.15677549999999,-81.24423370000001
Bremen Police Department,IN,41.44643600000001,-86.14805799999999
Columbia Police Department,TN,35.6150716,-87.0352831
Oklahoma Bureau of Narcotics and Dangerous Drugs Control,OK,35.511156,-97.504097
Ferry County Sheriff's Department,WA,48.6497464,-118.7340663
Rose City Police Department,TX,30.1027119,-94.0518443
Bloomfield Police Department,NM,36.7111165,-107.9845116
Kenova Police Department,WV,38.399212,-82.57964
Jasper County Sheriff's Department,TX,30.9263644,-93.9878427
Forest Hill Police Department,TX,32.6776824,-97.27587989999999
West Baton Rouge Parish Sheriff's Office,LA,30.4598949,-91.2092304
Philadelphia Sheriff's Office,PA,39.9503721,-75.1645322
Elk City Police Department,OK,35.4112195,-99.3999302
Nether Providence Township Police Department,PA,39.9004091,-75.3685095
Taylor County Sheriff's Office,GA,32.5407455,-84.2278796
University of Chicago Police Department,IL,41.7846298,-87.60484699999999
Mansfield Police Department,MA,42.03345650000001,-71.2190578
Shamokin City Police Department,PA,40.7912678,-76.5502769
Prince George County Police Department,VA,37.2226249,-77.2860986
Ruleville Police Department,MS,33.7255671,-90.55055709999999
Polk County Constable's Office - Precinct 3,TX,30.81250399999999,-95.110118
Del Norte County Sheriff's Department,CA,41.75312,-124.200748
Andalusia Police Department,AL,31.30748059999999,-86.483807
Berlin Police Department,CT,41.6264723,-72.77523819999999
Haakon County Sheriff's Department,SD,44.0391,-101.6668407
Radcliff Police Department,KY,37.8391655,-85.94458580000001
Hanceville Police Department,AL,34.0596514,-86.7674353
Marlette Police Department,MI,43.3270895,-83.0788216
West Jordan Police Department,UT,40.6051143,-111.9393914
Pottawatomie County Sheriff's Office,KS,39.3976344,-96.3226072
Mansfield Police Department,TX,32.5631924,-97.1416768
Indian River County Sheriff's Department,FL,27.6652226,-80.4270572
Morrow Police Department,OH,39.3545046,-84.1271568
Milltown Police Department,NJ,40.4562164,-74.4432073
Milford Police Department,CT,41.2306979,-73.064036
Sugar Land Police Department,TX,29.603623,-95.6367633
Stearns County Sheriff's Department,MN,45.5610479,-94.16346109999999
Dorchester County Sheriff's Office,SC,33.042653,-80.21091129999999
Mountainair Police Department,NM,34.5212655,-106.2434752
Manassas Police Department,VA,38.7480681,-77.4646978
Parkesburg Borough Police Department,PA,39.9594513,-75.91745689999999
Cathedral City Police Department,CA,33.7813891,-116.4641156
Kingston Fire Police Department,NY,41.92795599999999,-73.99742599999999
Williams County Sheriff's Department,ND,48.432044,-103.2923954
Montgomery County Sheriff's Office,AL,32.3759601,-86.3067518
Rossville Police Department,TN,35.0484242,-89.5425786
Derry Police Department,NH,42.893417,-71.32911349999999
Garland City Police Department,AR,33.3629029,-93.70990119999999
Long Beach Community College District Police Department,CA,33.7915054,-118.1737131
West Taylor Township Police Department,PA,40.3274743,-78.91882
Pearson Police Department,GA,31.2962126,-82.8523689
Indiana Department of Natural Resources,IN,39.767815,-86.166461
Rio Arriba County Sheriff's Department,NM,36.0076978,-106.0918079
Locust Police Department,NC,35.2611362,-80.4314503
Benton County Sheriff's Department,WA,46.3166362,-119.5021582
Chicago Housing Authority Police Department,IL,42.332726,-87.845451
Clinton Police Department,NC,34.9979453,-78.32333249999999
Powell County Sheriff's Department,KY,37.85296659999999,-83.85975830000001
Lansing Police Department,IL,41.5647575,-87.53893099999999
Morris Police Department,AL,33.7481576,-86.8086048
Payson Police Department,AZ,34.2444195,-111.3211584
Los Angeles County Metropolitan Transportation Authority Police Department,CA,34.0526105,-118.240705
Bucks County Department of Parks and Recreation,PA,40.1952855,-74.91103820000001
Charlotte-Mecklenburg Police Department,NC,35.222753,-80.83727999999999
Rostraver Township Police Department,PA,40.1651831,-79.7737331
Lower Township Police Department,NJ,39.0041285,-74.9111949
Marathon County Sheriff's Department,WI,44.9577348,-89.6247544
Maries County Sheriff's Department,MO,38.1853669,-91.9472977
Miami-Dade County Department of Corrections and Rehabilitation,FL,25.8316639,-80.23985979999999
Camden County Prosecutor's Office,NJ,39.944841,-75.1216188
Franklin Township (Gloucester County) Police Department,NJ,39.5952969,-75.06302749999999
Beloit Police Department,KS,39.45611780000001,-98.10615949999999
Loudoun County Sheriff's Office,VA,39.0821716,-77.5535593
Saluda Police Department,SC,34.0012298,-81.7731694
Tulane University Police Department,LA,29.942584,-90.117233
Los Angeles County Department of Coroner,CA,34.060714,-118.2132501
Placentia Police Department,CA,33.871694,-117.8617683
Giddings Police Department,TX,30.1803578,-96.93719139999999
Ohio State University Police Department,OH,40.002319,-83.0336927
Granby Department of Police Services,CT,41.954709,-72.7917946
Andover Township Police Department,NJ,41.0310643,-74.7197376
Carter County Sheriff's Department,KY,38.3204714,-83.03613759999999
Cross Plains Police Department,TN,36.5486551,-86.69610709999999
Centerville Police Department,OH,39.6283928,-84.15938179999999
Ocean Shores Police Department,WA,47.0007629,-124.1611183
Berwick Police Department,LA,29.69465259999999,-91.2189925
Bradshaw Police Department,WV,37.3343374,-81.67440049999999
Goshen Police Department,IN,41.5840128,-85.83332620000002
Chandler Police Department,AZ,33.30153,-111.838122
Madison County Sheriff's Office,FL,30.4586334,-83.5070203
New York City Police Department - Division of School Safety,NY,40.7162009,-73.9974768
Jefferson County Sheriff's Office,GA,33.0740753,-82.4319405
Sylvania Police Department,GA,32.7504441,-81.636776
Clarke County Sheriff's Office,GA,33.960046,-83.3745149
Flagstaff Police Department,AZ,35.1879494,-111.6418356
Medfield Police Department,MA,42.1900799,-71.3298403
Washington Police Department,GA,33.7367948,-82.7393089
Oregon County Sheriff's Department,MO,36.6944163,-91.3981537
Vail Police Department,CO,39.6440671,-106.3802102
Lehi Police Department,UT,40.4054246,-111.858526
New York State Office of Tax Enforcement - Revenue Crimes Bureau,NY,42.6783182,-73.80892570000002
Plainville Police Department,MA,42.0042655,-71.3328331
Ohio Air National Guard - 178th Security Forces Squadron,OH,39.848868,-83.8400173
Maryland-National Capital Park Police - Montgomery County Division,MD,39.0649044,-77.0462876
Prince George's County Sheriff's Office,MD,38.8150935,-76.7412406
Red Bluff Police Department,CA,40.1756042,-122.2351744
Garfield County Sheriff's Office,UT,37.8400344,-111.2845025
Fair Lawn Police Department,NJ,40.93633620000001,-74.1322583
Fayette Police Department,AL,33.6845539,-87.8308522
Grant Police Department,AL,34.518023,-86.25499769999999
Moody County Sheriff's Department,SD,44.0484039,-96.595157
Polk County Sheriff's Department,NE,41.1526688,-97.56805949999999
Clinton County Sheriff's Department,MI,42.9663458,-84.5222189
Patchogue Village Office of Public Safety,NY,40.7673856,-73.0164805
Prairie View Police Department,TX,30.072205,-95.971228
Ceres Police Department,CA,37.5923556,-120.9548844
French Camp Police Department,MS,33.293181,-89.3995159
Decherd Police Department,TN,35.2096604,-86.0764234
Belmont Police Department,NC,35.2429175,-81.037297
Newark School District Police Services,NJ,40.731556,-74.1729287
Newtown Borough Police Department,PA,40.2299736,-74.9355588
Watchung Police Department,NJ,40.6338661,-74.4451417
Smith County Constable's Office - Precinct 4,TX,32.4908871,-95.16718949999999
Montgomery County Sheriff's Office,VA,37.2070304,-80.4103957
Upper Saucon Township Police Department,PA,40.5349941,-75.4038841
Barren County District Two Constable's Office,KY,36.9962855,-85.91216879999999
Boston Police Department,GA,30.7918613,-83.78988679999999
Gallipolis Municipal Court,OH,38.8099434,-82.2027851
Buchanan County Sheriff's Department,MO,39.7693553,-94.8539041
Euclid Police Department,OH,41.600452,-81.52580499999999
Smithsburg Police Department,MD,39.653463,-77.57502199999999
Santa Barbara County District Attorney's Office,CA,34.42515850000001,-119.701172
Duxbury Police Department,MA,42.03365100000001,-70.700082
Monroe County Sheriff's Department,IN,39.1851445,-86.49965460000001
Avon Park Police Department,FL,27.5954013,-81.4990869
Turner County Sheriff's Department,SD,43.3355563,-97.179026
Adams County Sheriff's Department,ID,44.9882561,-116.4916091
Kosciusko Police Department,MS,33.0593902,-89.5915816
Jefferson County Sheriff's Department,IN,38.7751543,-85.47880649999999
Reeves County Sheriff's Department,TX,31.423857,-103.4939441
Mahnomen County Sheriff's Office,MN,47.3177692,-95.9697195
Greene County Sheriff's Office,GA,33.5186591,-83.1649001
Indianapolis Metropolitan Police Department,IN,39.767926,-86.1534145
Athens-Clarke County Police Department,GA,33.9423375,-83.3283095
Warren County Sheriff's Office,OH,39.4241422,-84.1857115
Bismarck Police Department,ND,46.7985824,-100.7793116
Union County Sheriff's Office,GA,34.8457601,-83.9744262
Moore County Sheriff's Office,NC,35.3435247,-79.4185625
Greenland Police Department,NH,43.0352635,-70.8393598
Westfield Police Department,MA,42.1250929,-72.749538
Natchitoches Parish Sheriff's Office,LA,31.7614262,-93.0884305
Barwick Police Department,GA,30.8901919,-83.7407217
Forest City Borough Police Department,PA,41.6514722,-75.46657189999999
Scotts Bluff County Detention Center,NE,41.83612249999999,-103.6556882
Polk County Sheriff's Office,WI,45.4259345,-92.3388439
Elmendorf Police Department,TX,29.2587624,-98.3259818
Perryopolis Borough Police Department,PA,40.0870182,-79.750597
Town Creek Police Department,AL,34.6831005,-87.405818
Housing Authority of New Orleans Police Department,LA,30.000145,-90.062128
Harrison County Sheriff's Office,MO,40.3219529,-93.9878427
Richmond Police Department,KY,37.7478572,-84.2946539
St. Clair Township Police Department,PA,40.3658514,-79.0306032
Winnsboro Police Department,LA,32.1632079,-91.720681
Columbia County Sheriff's Office,NY,42.3678759,-73.55941279999999
Cumberland County Sheriff's Office,ME,43.81329789999999,-70.3870587
Franklin County Sheriff's Department,IN,39.4233977,-85.0649071
Bexar County Sheriff's Office,TX,29.4280557,-98.5067985
Massachusetts Department of Correction,MA,42.129411,-71.48402999999999
Delaware County Sheriff's Office,NY,42.2452081,-74.8741045
Sacramento County Sheriff's Department,CA,38.5848234,-121.4955266
King County Sheriff's Office,WA,47.6026248,-122.3304677
Monterey County Constable's Office,CA,36.700893,-121.630572
Nevada City Police Department,CA,39.2623988,-121.0196014
New York Metropolitan Police Force,NY,40.7121911,-74.0016747
Cameron County Constable's Office - Precinct 2,TX,25.9074006,-97.49466439999999
Nueces County Sheriff's Office,TX,27.7949108,-97.40054049999999
Virginia City Police Department,NV,39.3079938,-119.6503237
Saginaw Police Department,MI,43.4306855,-83.93459399999999
Suspension Bridge Village Police Department,NY,42.454947,-76.45536500000001
Brooklyn Police Department,NY,40.6781784,-73.9441579
Vernon County Sheriff's Department,MO,37.8394669,-94.3318975
Oakland Police Department,CA,37.7990911,-122.2749877
Wheeling Police Department,WV,40.064749,-80.72050800000001
Goliad County Sheriff's Department,TX,28.6658665,-97.38477519999999
Junction City Police Department,KS,39.0317218,-96.8268579
Bastrop Police Department,TX,30.1104947,-97.3152701
Abilene Police Department,KS,38.9172216,-97.2139094
Nevada State Prison,NV,36.5152843,-115.5845189
Freestone County Sheriff's Office,TX,31.7259648,-96.15969969999999
McLennan County Sheriff's Department,TX,31.554528,-97.136808
Hays County Sheriff's Department,TX,30.1955377,-98.10606030000001
Osage Township Police Department,MO,38.196234,-92.831323
Burlingame Police Department,KS,38.7538946,-95.8349868
Bedford Police Department,IN,38.8611619,-86.4872149
Rio Grande County Sheriff's Office,CO,37.6766477,-106.3505016
Quincy Police Department,IL,39.9356016,-91.4098726
Austin Police Department,NV,39.49257009999999,-117.0672356
Tehachapi Police Department,CA,35.1279201,-118.451
Tarentum Borough Police Department,PA,40.6008863,-79.75184449999999
White Pine County Sheriff's Office,NV,39.241824,-114.8675501
Detroit Police Department,MI,42.371682,-83.226579
Douglas County Sheriff's Office,MO,36.9708648,-92.49999179999999
Clay County Constable's Office - Precinct 4,TX,30.0118793,-95.51151980000002
Las Vegas Police Department,NM,35.5942137,-105.2227978
Dubuque County Sheriff's Department,IA,42.5014453,-90.66543050000001
Ansonia Police Department,CT,41.333003,-73.073298
Cooke County Sheriff's Department,TX,33.6497254,-97.16841
Fayetteville Police Department,AR,36.082156,-94.17185420000001
Jefferson County Constable's Office,KY,38.1938097,-85.64348700000001
Calhoun County Sheriff's Office,IL,39.1733216,-90.658333
Malden Marshal's Office,WV,38.2727441,-81.567261
Wake County Sheriff's Office,NC,35.7760738,-78.6406192
St. Paul Police Department,MN,44.956029,-93.08718700000001
Oldham County Sheriff's Office,TX,35.4247226,-102.6216211
Hitchcock County Sheriff's Department,NE,40.175748,-101.0115977
Hartwell Police Department,GA,34.3518901,-82.93071350000001
Versailles Police Department,KY,38.0522378,-84.7309559
Bath Police Department,ME,43.9106353,-69.82060229999999
Taylor County Sheriff's Department,TX,32.4448283,-99.7324242
Richmond Police Department,IN,39.8289369,-84.8902382
Barry County Sheriff's Office,MI,42.5354321,-85.35496499999999
Fayette County Sheriff's Department,KY,38.06064780000001,-84.4802606
Uniontown Police Department,PA,39.900076,-79.71643259999999
Fannin County Sheriff's Office,TX,33.5544296,-96.15269850000001
Geneva Police Department,IL,41.8869714,-88.3049217
Bradford County Sheriff's Office,FL,29.9542386,-82.1095556
South Bend Police Department,IN,41.665794,-86.258449
Hood County Sheriff's Office,TX,32.4445072,-97.8050938
Albuquerque Police Department,NM,35.1378128,-106.5529925
Pineville Police Department,KY,36.76203,-83.6949176
Arapahoe County Sheriff's Office,CO,39.5797538,-104.8378455
San Mateo County Sheriff's Office,CA,37.4879767,-122.2309106
Stevens County Sheriff's Office,KS,37.186894,-101.2523792
Elkhart Police Department,IN,41.6842587,-85.96919249999999
Charlottesville Police Department,VA,38.0301759,-78.4772495
Grainger County Sheriff's Department,TN,36.284403,-83.5100186
Denver Police Department,CO,39.7405594,-104.9782759
Trenton Police Department,KY,36.7239332,-87.2627826
Christy Township Constable's Office,IL,38.6966292,-87.8746146
Brunswick Police Department,GA,31.1499528,-81.49148939999999
El Reno Police Department,OK,35.53384860000001,-97.9557533
Kennett Police Department,MO,36.238103,-90.05533770000001
Junction City Police Department,KY,37.58674329999999,-84.7938377
Strafford County Sheriff's Office,NH,43.22045250000001,-70.9384259
Chillicothe Police Department,OH,39.3341412,-82.9828785
DeSoto County Sheriff's Office,FL,27.217024,-81.85636
Vigo County Sheriff's Office,IN,39.4667376,-87.414726
Easley Police Department,SC,34.8303289,-82.60613839999999
Montgomery County Regional Jail,KY,38.04805169999999,-83.9541668
Cairo Police Department,IL,37.0053293,-89.1764608
Wise County Constable's Office - Precinct 2,TX,33.3570442,-97.7060096
Michigan Department of Corrections,MI,42.3163519,-84.3370628
Henry County Sheriff's Office,AL,31.4469377,-85.1894045
Aiken Department of Public Safety,SC,33.5653867,-81.7215182
Georgetown Police Department,KY,38.2097967,-84.55883109999999
New Jersey Department of Corrections,NJ,40.2511437,-74.8075096
Milam County Constable's Office - Precinct 4,TX,30.87647,-97.1296505
Fairfield County Sheriff's Office,CT,41.2559654,-73.37086959999999
Rayne Police Department,LA,30.247981,-92.2700754
Hamilton County Constable's Office,TN,35.1618966,-85.14793639999999
Winston-Salem Police Department,NC,36.10413,-80.2480808
Escambia County Sheriff's Office,AL,31.1394734,-87.14228949999999
Elizabethtown Police Department,KY,37.69125,-85.86305949999999
Orleans Police Department,IN,38.6617205,-86.45165569999999
Piedmont Police Department,MO,37.1544946,-90.6956749
Cynthiana Police Department,KY,38.3899556,-84.2894043
Union County Sheriff's Department,NM,36.37243340000001,-103.3587288
Wise County Constable's Office,VA,37.0240877,-82.605118
Siskiyou County Sheriff's Department,CA,41.7296076,-122.6385626
Marysville Police Department,KS,39.8411129,-96.64724199999999
Colorado County Constable's Office - Precinct 1,TX,29.8849255,-97.6691712
Pennsylvania State Constable - Schuylkill County,PA,40.6875682,-76.1989985
Slaughtersville Marshal's Office,KY,38.0473514,-84.49488099999999
Washington County Sheriff's Office,KS,39.8413319,-97.179026
Red Springs Police Department,NC,34.8144184,-79.1829004
Sedan Police Department,KS,37.1280891,-96.1868274
Inez Police Department,KY,37.8663911,-82.5389454
Irvine Police Department,KY,37.700638,-83.97381299999999
St. Clair County Sheriff's Department,IL,38.520397,-89.99021379999999
McDowell County Sheriff's Department,WV,37.3860467,-81.64734399999999
Hot Springs Police Department,NC,35.8923253,-82.8290318
Cobleskill Police Department,NY,42.6690083,-74.4804936
Coahoma County Sheriff's Office,MS,34.2038295,-90.5762729
Calaveras County Sheriff's Office,CA,38.2398,-120.3638525
Cumberland Police Department,RI,41.9292935,-71.40185699999999
Advance Police Department,NC,35.9412419,-80.4096909
Cripple Creek Police Department,CO,38.74672899999999,-105.180218
Monroe County Sheriff's Office,FL,24.5557001,-81.78259849999999
Albert City Marshal's Office,IA,42.7633037,-94.8930762
Moweaqua Police Department,IL,39.62571430000001,-89.01938919999999
Illinois Department of Conservation - Division of Law Enforcement,IL,39.7929751,-89.6556262
Smithfield Police Department,VA,36.9823709,-76.63106619999999
Monroe County Sheriff's Office,AL,31.5119068,-87.460397
Dickenson County Sheriff's Office,VA,37.0929465,-82.34518899999999
Monona County Sheriff's Department,IA,42.0279541,-96.09307
Lenox Constable's Office,NY,43.05833,-75.70472
Lima Police Department,OH,40.7403587,-84.10366119999999
Waterbury Police Department,CT,41.5549677,-73.03623189999999
Wardell Police Department,MO,36.3511181,-89.8169434
New Rochelle Police Department,NY,40.9190896,-73.7861356
California Department of Corrections and Rehabilitation,CA,38.5686512,-121.4900776
Harrison County Constable's Office - Precinct 4,TX,32.5045368,-94.5762888
Madison Police Department,AL,34.6992579,-86.74833180000002
Winnfield Police Department,LA,31.9233452,-92.6390919
Bloomfield Police Department,MO,36.8858853,-89.9292572
Clinton County Constable's Office,KY,36.7263899,-85.14793639999999
Rouses Point Police Department,NY,44.99154890000001,-73.3642356
Pickens County Magistrate's Office,SC,34.7878801,-82.6976593
Orange County Sheriff's Office,NC,36.0263022,-79.1096901
Coal Creek Police Department,CO,39.9063757,-105.3774934
Newfane Police Department,NY,43.1807163,-78.7378708
Nye County Sheriff's Office,NV,36.2207775,-115.9862464
Pretoria Marshal's Office,GA,31.1614324,-81.395592
Troy Police Department,AL,31.8087678,-85.969951
Council Bluffs Police Department,IA,41.2573214,-95.8526115
Marion Police Department,IA,42.033279,-91.5968958
Coraopolis Borough Police Department,PA,40.5171126,-80.1639541
Farmville Police Department,NC,35.599215,-77.5846006
